,Lat,Lon
1124,59.97293924,30.22063694
1125,59.88497219,29.90902415
1126,59.95,30.3167
1127,59.9348,30.34761
1128,59.97178056,30.25944167
1129,59.95,30.3167
1130,55.70662,37.53745
1131,59.95,30.3167
1132,54.71666667,20.5
1133,55.75697,37.61502
1134,59.95,30.3167
1135,59.87,30.37972222
1136,59.92678,30.3685
1137,54.71666667,20.5
1138,54.71666667,20.5
1139,59.95,30.3167
1140,59.94110535,30.32548428
1141,59.95,30.3167
1142,59.95,30.3167
1143,-22.7403,-47.3344
1144,59.871748,30.156542
1145,59.93428,30.335099
1146,59.859511,30.15636
1147,59.95,30.3167
1148,47.51944176,8.53826737
1149,50.95,6.9667
1150,54.71666667,20.5
1151,54.71666667,20.5
1152,59.92618387,30.27312756
1153,54.71666667,20.5
1154,54.71666667,20.5
1155,59.95,30.3167
1156,59.8075,30.60416667
1157,59.89839332,30.51330487
1158,59.92838,30.30052
1159,59.94110535,30.32548428
1160,59.8075,30.60416667
1161,59.8075,30.60416667
1162,59.858415,30.1968
1163,55.75697,37.61502
1164,59.9409721,30.32587943
1165,59.9423714,30.3773269
1166,59.95,30.31666667
1167,55.82018,37.83467
1168,55.7522,37.6156
1169,55.7522,37.6156
1170,59.95,30.3167
1171,59.95198,30.349406
1172,59.94111111,30.308475
1173,56.00019434,37.24294416
1174,59.9342802,30.3350986
1175,59.79968443,30.27239799
1176,59.9342802,30.3350986
1177,59.9342802,30.3350986
1178,59.95,30.3167
1179,59.9342802,30.3350986
1180,59.9342802,30.3350986
1181,59.9342802,30.3350986
1182,34.07134,-118.35687
1183,59.7333,30.6
1184,59.95,30.31666667
1185,59.9342802,30.3350986
1186,59.93231658,30.32677907
1187,59.95,30.3167
1188,59.94090189,30.31447725
1189,59.9342802,30.3350986
1190,59.95,30.3167
1191,55.852472,-4.309626
1192,59.9343,30.3245
1193,59.94875278,30.32740556
1194,60.195,29.6944
1195,59.95,30.3167
1196,59.76286278,30.35875961
1197,59.95,30.3167
1198,59.86867668,30.31648632
1199,55.71565318,37.55386591
1200,59.9381,30.3172
1201,59.95,30.3167
1202,59.95,30.3167
1203,59.88497219,29.90902415
1204,59.95,30.3167
1205,59.8692705,30.4598099
1206,59.95,30.3167
1207,59.95000394,30.31668131
1208,59.95,30.3167
1209,25.8081,-80.3533
1210,59.95,30.3167
1211,55.75697,37.61502
1212,53.1918,50.19092
1213,59.95,30.3167
1214,59.4615,108.8318
1215,59.95,30.3167
1216,59.94110535,30.32548428
1217,59.97044,30.33754
1218,59.95,30.31666667
1219,59.95,30.3167
1220,-19.7333,-47.9167
1221,-19.7333,-47.9167
1222,55.75697,37.61502
1223,59.95,30.3167
1224,59.4615,108.8318
1225,51.1776,6.4422
1226,59.95,30.3167
1227,55.7157133,37.5537117
1228,53.55069805,9.96398367
1229,59.8651,30.33547
1230,59.93444444,30.33305556
1231,59.95,30.3167
1232,48.15,11.5833
1233,-1.9400857,30.1306014
1234,-1.9400857,30.1306014
1235,55.75697,37.61502
1236,47.5667,7.6
1237,47.5667,7.6
1238,59.95,30.31666667
1239,59.94875278,30.32740556
1240,52.210569,21.021937
1241,59.90843343,30.21456844
1242,47.5667,7.6
1243,-13.0068374,28.6135337
1244,59.94110535,30.32548428
1245,59.92930124,30.2882641
1246,60.16278662,29.85579975
1247,59.79968443,30.27239799
1248,59.95,30.3167
1249,55.7184026,37.5587516
1250,59.95,30.3167
1251,59.95,30.3167
1252,6.51590798,3.37280273
1253,60.0201,30.2554
1254,59.94567,30.26498
1255,59.9340123,30.32269014
1256,59.95,30.3167
1257,59.95,30.3167
1258,54.48714694,9.8336529
1259,47.20833333,39.74166667
1260,59.90914501,30.33967779
1261,59.935,30.32833333
1262,59.95,30.3167
1263,59.95,30.3167
1264,55.71583333,37.55361111
1265,55.852472,-4.309626
1266,59.7333,30.3333
1267,59.95,30.3167
1268,24.3667,88.6
1269,59.95,30.3167
1270,59.9342802,30.3350986
1271,59.929,30.29
1272,59.9342802,30.3350986
1273,59.9342802,30.3350986
1274,59.9342802,30.3350986
1275,59.93542,30.34026
1276,-0.0244,37.9039
1277,59.93333333,30.35
1278,59.95,30.3167
1279,53.1923,50.1248
1280,59.95565486,30.32164335
1281,59.9342802,30.3350986
1282,59.9342802,30.3350986
1283,59.84255,30.31827
1284,59.9936,29.7736
1285,47.20833333,39.74166667
1286,59.9342802,30.3350986
1287,59.9342802,30.3350986
1288,59.9342802,30.3350986
1289,59.95800548,30.34320798
1290,59.97178056,30.25944167
1291,59.97178816,30.25943695
1292,59.89096606,30.3174438
1293,59.95,30.3167
1294,59.9342802,30.3350986
1295,60.05827814,30.46833185
1296,59.88497219,29.90902415
1297,59.95,30.3167
1298,59.95,30.31666667
1299,59.98431181,30.20702701
1300,59.95,30.31666667
1301,59.95,30.3167
1302,59.95,30.3167
1303,59.9358406,30.3253593
1304,59.95,30.3167
1305,59.86395,30.32136
1306,59.98169598,30.1991961
1307,59.79972892,30.27339142
1308,9.06277062,7.40478516
1309,59.95,30.3167
1310,48.7346,44.5481
1311,59.95,30.3167
1312,59.95,30.3167
1313,59.95,30.3167
1314,59.8494,30.14207
1315,59.97301135,30.22032022
1316,59.93231658,30.32677907
1317,55.852472,-4.309626
1318,59.9251,30.3614
1319,59.95,30.3167
1320,59.95,30.3167
1321,59.95,30.3167
1322,59.934047,30.30595
1323,59.95,30.3167
1324,59.95,30.3167
1325,59.95,30.3167
1326,59.95,30.3167
1327,59.95,30.3167
1328,59.95,30.3167
1329,43.402267,39.956111
1330,59.95,30.31666667
1331,59.95,30.31666667
1332,59.93428,30.335099
1333,59.95,30.3167
1334,60.55,29.33333333
1335,59.93418,30.33808
1336,59.95,30.3167
1337,43.402267,39.956111
1338,59.79968443,30.27239799
1339,59.95,30.3167
1340,59.97293924,30.22063694
1341,59.94879093,30.35619969
1342,59.95,30.31666667
1343,59.95,30.3167
1344,59.76286278,30.35875961
1345,59.76286278,30.35875961
1346,59.991185,30.2382
1347,59.9251,30.3614
1348,59.931046,30.360478
1349,59.95,30.31666667
1350,59.931046,30.360478
1351,59.95,30.31666667
1352,43.402267,39.956111
1353,55.7522,37.6156
1354,59.97301135,30.22032022
1355,59.931046,30.360478
1356,59.9134594,30.3205414
1357,59.79814,30.26825
1358,59.93231658,30.32677907
1359,59.97301135,30.22032022
1360,59.84725,30.33147167
1361,59.931046,30.360478
1362,59.85869,30.3204
1363,59.93093155,30.29984997
1364,59.931046,30.360478
1365,59.931046,30.360478
1366,59.95,30.31666667
1367,59.93177501,30.3363139
1368,43.402267,39.956111
1369,59.931046,30.360478
1370,59.931046,30.360478
1371,59.931046,30.360478
1372,43.40208545,39.95577335
1373,59.931046,30.360478
1374,59.931046,30.360478
1375,59.9342802,30.3350986
1376,59.94,30.32861111
1377,59.94,30.32861111
1378,59.9342802,30.3350986
1379,55.75697,37.61502
1380,59.931046,30.360478
1381,59.9342802,30.3350986
1382,59.9342802,30.3350986
1383,59.93241589,30.30375201
1384,59.9342802,30.3350986
1385,59.9342802,30.3350986
1386,59.89096606,30.3174438
1387,59.9342802,30.3350986
1388,59.90879041,30.29696978
1389,59.9342802,30.3350986
1390,59.931046,30.360478
1391,59.921891,30.353911
1392,59.95,30.31666667
1393,59.931046,30.360478
1394,59.88497219,29.90902415
1395,54.69891187,20.53347142
1396,59.9342802,30.3350986
1397,59.931046,30.360478
1398,59.94226,30.35963
1399,59.931046,30.360478
1400,59.95,30.3167
1401,59.95614722,30.31875278
1402,59.88514243,29.90911211
1403,43.40208545,39.95577335
1404,59.4615,108.8318
1405,59.79968443,30.27239799
1406,59.931046,30.360478
1407,59.931046,30.360478
1408,59.931046,30.360478
1409,59.94416,30.32198
1410,59.931046,30.360478
1411,59.93241589,30.30375201
1412,59.931046,30.360478
1413,59.9324,30.3038
1414,59.95,30.31666667
1415,59.93371167,30.314255
1416,59.931046,30.360478
1417,59.931046,30.360478
1418,59.93428,30.335099
1419,59.94,10.77
1420,59.931046,30.360478
1421,59.931046,30.360478
1422,59.931046,30.360478
1423,59.931046,30.360478
1424,59.931046,30.360478
1425,59.94106964,30.31482706
1426,59.93808,30.32277
1427,59.931046,30.360478
1428,59.94721208,30.6175333
1429,59.95,30.3
1430,59.92339,30.34184
1431,59.97293924,30.22063694
1432,59.94106964,30.31482706
1433,59.931046,30.360478
1434,59.95,30.31666667
1435,59.97133,30.22649
1436,59.931046,30.360478
1437,59.931046,30.360478
1438,59.931046,30.360478
1439,59.95,30.31666667
1440,59.931046,30.360478
1441,59.93333333,30.33333333
1442,59.9502,30.3164
1443,59.94110535,30.32548428
1444,59.95,30.31666667
1445,25.8081,-80.3533
1446,59.931046,30.360478
1447,59.8683526,30.4631391
1448,59.97301135,30.22032022
1449,59.95,30.3167
1450,59.92992883,30.3234799
1451,59.931046,30.360478
1452,-0.0244,37.9039
1453,59.95407344,30.22574212
1454,59.931046,30.360478
1455,59.94100992,30.41089893
1456,59.97293924,30.22063694
1457,59.97293924,30.22063694
1458,59.97293924,30.22063694
1459,59.931046,30.360478
1460,59.97293924,30.22063694
1461,59.4615,108.8318
1462,59.93271,30.2982
1463,59.97293924,30.22063694
1464,59.97293924,30.22063694
1465,59.97301135,30.22032022
1466,59.97301135,30.22032022
1467,59.9727284,30.2214321
1468,59.931046,30.360478
1469,59.95,30.31666667
1470,59.95,30.3167
1471,59.97301135,30.22032022
1472,59.931046,30.360478
1473,-0.0244,37.9039
1474,59.9720899,30.2211879
1475,24.3667,88.6
1476,42.57181899,1.48439689
1477,55.70733636,37.53908157
1478,59.931046,30.360478
1479,59.973,30.2206
1480,59.931046,30.360478
1481,59.931046,30.360478
1482,59.94204,30.34478
1483,59.93447,30.24961
1484,55.75697,37.61502
1485,59.95,30.3167
1486,59.93583,30.35265
1487,59.95,30.31666667
1488,60.07804041,30.02524392
1489,55.75697,37.61502
1490,59.931046,30.360478
1491,52.210569,21.021937
1492,55.7522,37.6156
1493,59.931046,30.360478
1494,59.931046,30.360478
1495,59.94106964,30.31482706
1496,59.97293924,30.22063694
1497,59.931046,30.360478
1498,59.95,30.3167
1499,59.95,30.3167
1500,59.93238,30.35227
1501,59.97301135,30.22032022
1502,59.97301135,30.22032022
1503,59.931046,30.360478
1504,59.97301135,30.22032022
1505,59.95,30.31666667
1506,59.97301135,30.22032022
1507,-0.0244,37.9039
1508,55.70733636,37.53908157
1509,55.75726111,37.62268333
1510,59.931046,30.360478
1511,59.931046,30.360478
1512,59.85063,30.32606
1513,59.9342802,30.3350986
1514,59.95,30.3167
1515,59.9342802,30.3350986
1516,59.9342802,30.3350986
1517,59.9342802,30.3350986
1518,59.9341,30.3062
1519,59.931046,30.360478
1520,59.93975942,30.32259291
1521,59.9342802,30.3350986
1522,59.9342802,30.3350986
1523,55.75726111,37.62268333
1524,59.79968443,30.27239799
1525,59.79968443,30.27239799
1526,59.9342802,30.3350986
1527,59.91649,30.30589
1528,59.931046,30.360478
1529,59.931046,30.360478
1530,60.16278662,29.85579975
1531,59.9342802,30.3350986
1532,59.9342802,30.3350986
1533,59.72229515,30.40437765
1534,59.97293924,30.22063694
1535,59.991185,30.2382
1536,59.95,30.31666667
1537,59.9342802,30.3350986
1538,59.93238,30.35227
1539,59.93447,30.24961
1540,59.9342802,30.3350986
1541,59.931046,30.360478
1542,59.93,30.31
1543,-6.7292569,39.2323448
1544,-6.7292569,39.2323448
1545,-6.7292569,39.2323448
1546,59.94110535,30.32548428
1547,59.931046,30.360478
1548,59.94110535,30.32548428
1549,59.931046,30.360478
1550,59.931046,30.360478
1551,59.94106964,30.31482706
1552,59.93428,30.335099
1553,59.94110535,30.32548428
1554,59.931046,30.360478
1555,59.95,30.31666667
1556,59.931046,30.360478
1557,55.71573883,37.55386514
1558,59.95,30.31666667
1559,59.931046,30.360478
1560,59.94106964,30.31482706
1561,59.931046,30.360478
1562,59.95,30.31666667
1563,59.9341,30.3062
1564,59.88508354,29.90849325
1565,59.9729431,30.22061028
1566,59.967227,30.340128
1567,59.931046,30.360478
1568,59.97178056,30.25944167
1569,59.931046,30.360478
1570,59.94110535,30.32548428
1571,59.93614,30.34764
1572,59.94141439,30.35017799
1573,59.9385,30.33099
1574,59.95,30.31666667
1575,59.9333,30.3001
1576,59.931046,30.360478
1577,59.93893246,30.34849433
1578,6.42717,3.4202
1579,59.931046,30.360478
1580,59.93318,30.30605
1581,59.94110535,30.32548428
1582,59.874627,30.336389
1583,59.931046,30.360478
1584,59.93156111,30.36056667
1585,52.210569,21.021937
1586,59.93241589,30.30375201
1587,55.818837,49.158497
1588,59.93,30.36
1589,59.82499997,30.20277464
1590,59.92992883,30.3234799
1591,59.95,30.3167
1592,55.7184026,37.5587516
1593,59.931046,30.360478
1594,42.0577933,-87.75475838
1595,55.818837,49.158497
1596,59.931046,30.360478
1597,59.97293924,30.22063694
1598,59.95,30.31666667
1599,59.94444444,30.26666667
1600,59.93284,30.30358
1601,59.931046,30.360478
1602,59.931046,30.360478
1603,59.9282,30.3484
1604,55.71583333,37.55361111
1605,59.93909,30.31802
1606,55.75697,37.61502
1607,59.91446231,30.29636498
1608,59.98169598,30.1991961
1609,59.931046,30.360478
1610,59.95,30.31666667
1611,5.02083685,7.91290283
1612,5.04819671,7.90740967
1613,6.49407679,3.35083008
1614,4.74478115,7.05322266
1615,-3.99436661,39.73380486
1616,59.931046,30.360478
1617,59.9409721,30.32587943
1618,59.931046,30.360478
1619,59.95,30.31666667
1620,5.06016629,7.91564941
1621,59.94110535,30.32548428
1622,55.75697,37.61502
1623,59.931046,30.360478
1624,59.931046,30.360478
1625,59.931046,30.360478
1626,59.931046,30.360478
1627,59.98169598,30.1991961
1628,59.93231658,30.32677907
1629,59.91465,30.29676
1630,59.94567,30.26498
1631,59.931046,30.360478
1632,59.931046,30.360478
1633,59.931046,30.360478
1634,59.93977,30.32765
1635,59.95,30.31666667
1636,59.95,30.31666667
1637,59.95,30.31666667
1638,59.931046,30.360478
1639,59.95,30.31666667
1640,59.9244,30.3117
1641,59.94110535,30.32548428
1642,59.931046,30.360478
1643,59.9244,30.3117
1644,59.931046,30.360478
1645,60.06549555,30.3451636
1646,60.06549555,30.3451636
1647,60.06549555,30.3451636
1648,59.93223362,30.32691792
1649,62.2395222,25.7570907
1650,59.94106964,30.31482706
1651,59.931046,30.360478
1652,54.1828,45.2014
1653,59.95,30.31666667
1654,59.931046,30.360478
1655,59.9342802,30.3350986
1656,59.95,30.317
1657,59.9342802,30.3350986
1658,59.931046,30.360478
1659,59.9342802,30.3350986
1660,59.9342802,30.3350986
1661,59.84144,30.324155
1662,59.9342802,30.3350986
1663,59.8817672,30.50169725
1664,59.942192,30.279188
1665,30.26603,-97.74023
1666,59.9342802,30.3350986
1667,44.8206,20.4622
1668,59.95,30.3167
1669,59.94,30.32861111
1670,59.95,30.3167
1671,59.9342802,30.3350986
1672,59.98169598,30.1991961
1673,59.98169598,30.1991961
1674,59.98169598,30.1991961
1675,59.94147078,30.34906626
1676,59.98169598,30.1991961
1677,35.64715079,139.69711843
1678,59.94147078,30.34906626
1679,59.9342802,30.3350986
1680,59.93428,30.335099
1681,59.931046,30.360478
1682,55.70733636,37.53908157
1683,59.931046,30.360478
1684,35.6608336,139.7329239
1685,59.931046,30.360478
1686,59.931046,30.360478
1687,59.931046,30.360478
1688,59.9936,29.7736
1689,59.931046,30.360478
1690,55.75697,37.61502
1691,59.95,30.31666667
1692,59.931046,30.360478
1693,59.87932014,29.9121738
1694,59.94110535,30.32548428
1695,59.94106964,30.31482706
1696,59.800155,30.26454167
1697,60.16278662,29.85579975
1698,59.931046,30.360478
1699,59.9524,30.3086
1700,59.9381,30.347
1701,59.931046,30.360478
1702,59.931046,30.360478
1703,59.931046,30.360478
1704,59.96295983,30.45640921
1705,59.9113,30.2672
1706,59.93238,30.35227
1707,59.9381,30.347
1708,59.94666667,30.19222222
1709,48.7823,9.1739
1710,59.88514243,29.90911211
1711,59.9404,30.3139
1712,59.9362602,30.3546505
1713,59.931046,30.360478
1714,59.931046,30.360478
1715,59.87932014,29.9121738
1716,59.94732142,30.33849466
1717,59.9251,30.3614
1718,59.95,30.31666667
1719,59.94,30.32861111
1720,59.931046,30.360478
1721,59.931046,30.360478
1722,59.94462353,30.29387934
1723,59.931046,30.360478
1724,59.95,30.31666667
1725,59.95,30.31666667
1726,59.94106964,30.31482706
1727,59.9282,30.3484
1728,55.75697,37.61502
1729,59.94106964,30.31482706
1730,59.9395284,30.3283805
1731,59.94,30.32861111
1732,59.94429,30.33359
1733,59.95,30.31666667
1734,59.92332351,30.33623457
1735,55.75697,37.61502
1736,25.8081,-80.3533
1737,59.95,30.31666667
1738,59.931046,30.360478
1739,-6.7292569,39.2323448
1740,59.993944,30.34150243
1741,59.94429,30.33359
1742,59.92678,30.3685
1743,59.93614,30.34764
1744,59.931046,30.360478
1745,59.9696312,30.3182201
1746,59.931046,30.360478
1747,59.8664406,30.46629
1748,52.40081174,-1.9429688
1749,59.95,30.31666667
1750,59.95,30.31666667
1751,56.83253733,60.57352307
1752,-1.9405967,30.1316842
1753,59.9136,30.3201331
1754,59.931046,30.360478
1755,59.94106964,30.31482706
1756,59.95,30.31666667
1757,59.94106964,30.31482706
1758,59.931046,30.360478
1759,59.931046,30.360478
1760,59.94110535,30.32548428
1761,59.94110535,30.32548428
1762,59.94110535,30.32548428
1763,59.9696312,30.3182201
1764,0.4,37.85
1765,55.75697,37.61502
1766,59.95036878,30.31591415
1767,59.933,30.333
1768,55.852472,-4.309626
1769,59.931046,30.360478
1770,59.93333333,30.33333333
1771,59.931046,30.360478
1772,59.4615,108.8318
1773,25.0458,121.5339
1774,59.9342802,30.3350986
1775,24.3667,88.6
1776,59.931046,30.360478
1777,-7.25980359,112.74022496
1778,59.9342802,30.3350986
1779,59.94,30.32861111
1780,24.3667,88.6
1781,59.9653,30.3155
1782,59.9342802,30.3350986
1783,59.921891,30.353911
1784,59.99291365,30.1538873
1785,56.321667,44.074722
1786,56.321667,44.074722
1787,59.93333333,30.33333333
1788,59.92775,30.34999
1789,59.9342802,30.3350986
1790,59.931046,30.360478
1791,59.9342802,30.3350986
1792,59.93428,30.335099
1793,53.19532346,50.1028035
1794,59.93509672,30.30765295
1795,59.94106964,30.31482706
1796,48.7346,44.5481
1797,59.93409916,30.3061256
1798,59.96637778,30.31155556
1799,59.9342802,30.3350986
1800,59.84267333,30.323295
1801,59.958192,30.31709
1802,56.83253733,60.57352307
1803,59.95,30.31666667
1804,59.95,30.31666667
1805,59.9342802,30.3350986
1806,55.75697,37.61502
1807,56.321667,44.074722
1808,59.94110535,30.32548428
1809,59.95,30.31666667
1810,59.8075,30.60416667
1811,55.70733636,37.53908157
1812,59.9342802,30.3350986
1813,59.9342802,30.3350986
1814,59.95,30.31666667
1815,59.931046,30.360478
1816,59.9341,30.3062
1817,59.95,30.31666667
1818,59.93241589,30.30375201
1819,24.3667,88.6
1820,59.931046,30.360478
1821,59.95195762,30.29772825
1822,-6.19273,106.82253
1823,59.931046,30.360478
1824,39.1667,-3.01667
1825,59.93195,30.35133
1826,59.931046,30.360478
1827,59.97293924,30.22063694
1828,59.95,30.31666667
1829,59.97293924,30.22063694
1830,59.94106964,30.31482706
1831,59.931046,30.360478
1832,59.931046,30.360478
1833,59.95,30.31666667
1834,59.95,30.3167
1835,59.97293924,30.22063694
1836,59.931046,30.360478
1837,59.95,30.31666667
1838,59.95,30.3167
1839,56.83253733,60.57352307
1840,59.94106964,30.31482706
1841,59.931046,30.360478
1842,59.88497219,29.90902415
1843,24.3667,88.6
1844,52.10108,9.356
1845,59.97133,30.22649
1846,59.97293924,30.22063694
1847,59.931046,30.360478
1848,24.3667,88.6
1849,55.75697,37.61502
1850,59.931046,30.360478
1851,59.97293924,30.22063694
1852,59.9342802,30.3350986
1853,55.81769,37.44055
1854,59.931046,30.360478
1855,59.97293924,30.22063694
1856,41.476,-74.0281
1857,47.23333333,39.71666667
1858,48.7346,44.5481
1859,48.70892,44.51896
1860,59.95,30.31666667
1861,59.931046,30.360478
1862,59.93318,30.30605
1863,59.95800548,30.34320798
1864,59.97293924,30.22063694
1865,48.7346,44.5481
1866,62.10216383,7.20535
1867,55.75416667,37.62
1868,55.6641708,37.76114968
1869,24.3667,88.6
1870,59.9362,30.3094
1871,24.3667,88.6
1872,59.97293924,30.22063694
1873,59.95,30.31666667
1874,24.3667,88.6
1875,59.931046,30.360478
1876,59.931046,30.360478
1877,59.95,30.3167
1878,-6.7809,-79.8421
1879,59.931046,30.360478
1880,59.95,30.31666667
1881,47.37708,8.53956
1882,59.97293924,30.22063694
1883,6.68426333,3.21427
1884,59.97295278,30.22053333
1885,59.931046,30.360478
1886,56.33732116,43.96284493
1887,59.97293924,30.22063694
1888,55.71583333,37.55361111
1889,59.931046,30.360478
1890,48.7346,44.5481
1891,48.7346,44.5481
1892,59.97293924,30.22063694
1893,24.3667,88.6
1894,48.7346,44.5481
1895,48.7346,44.5481
1896,47.20833333,39.74166667
1897,24.3667,88.6
1898,24.3667,88.6
1899,59.94106964,30.31482706
1900,59.97293924,30.22063694
1901,59.931046,30.360478
1902,48.70892,44.51896
1903,55.75697,37.61502
1904,59.931046,30.360478
1905,6.43319309,3.43694124
1906,6.68426333,3.21427
1907,48.7346,44.5481
1908,59.93443222,30.33264652
1909,59.97133,30.22649
1910,6.59003451,3.34255483
1911,59.931046,30.360478
1912,59.923934,30.296961
1913,59.97293924,30.22063694
1914,55.75697,37.61502
1915,59.97293924,30.22063694
1916,59.9251,30.3614
1917,56.33732116,43.96284493
1918,48.1667,8.61667
1919,55.71573883,37.55386514
1920,59.95,30.3167
1921,56.83253733,60.57352307
1922,59.95,30.3167
1923,56.83765,60.59891
1924,59.931046,30.360478
1925,56.83765,60.59891
1926,56.83765,60.59891
1927,59.97293924,30.22063694
1928,59.95,30.3167
1929,48.7346,44.5481
1930,59.92714433,30.32273732
1931,59.95,30.31666667
1932,59.94106964,30.31482706
1933,59.95,30.3167
1934,59.95,30.3167
1935,59.97301135,30.22032022
1936,59.94,30.32861111
1937,54.69891187,20.53347142
1938,6.46678646,3.49159241
1939,59.97293924,30.22063694
1940,55.75697,37.61502
1941,43.40208545,39.95577335
1942,59.97293924,30.22063694
1943,55.75697,37.61502
1944,59.97293924,30.22063694
1945,59.97293924,30.22063694
1946,59.97293924,30.22063694
1947,59.95,30.31666667
1948,59.97293924,30.22063694
1949,59.95,30.31666667
1950,59.931046,30.360478
1951,59.95,30.31666667
1952,59.931046,30.360478
1953,59.931046,30.360478
1954,59.95,30.31666667
1955,59.931046,30.360478
1956,48.734444,44.548333
1957,59.97293924,30.22063694
1958,59.94,30.32861111
1959,59.95,30.31666667
1960,59.9312,30.366
1961,59.95,30.3167
1962,59.95,30.3167
1963,59.94,30.32861111
1964,55.75697,37.61502
1965,60.0,30.0167
1966,59.9251,30.3614
1967,59.931046,30.360478
1968,59.9341,30.3062
1969,60.021,30.2647
1970,55.6641708,37.76114968
1971,59.931046,30.360478
1972,59.94110535,30.32548428
1973,55.75697,37.61502
1974,59.931046,30.360478
1975,59.931046,30.360478
1976,59.931046,30.360478
1977,59.931046,30.360478
1978,59.931046,30.360478
1979,46.798562,8.231973
1980,59.96458084,30.30370612
1981,59.95,30.31666667
1982,59.931046,30.360478
1983,55.81769,37.44055
1984,59.9395284,30.3283805
1985,59.89839332,30.51330487
1986,59.931046,30.360478
1987,59.93414534,30.3263104
1988,43.5853,39.7203
1989,59.931046,30.360478
1990,55.71583333,37.55361111
1991,59.95,30.31666667
1992,54.71666667,20.5
1993,59.931046,30.360478
1994,59.93253815,30.32634258
1995,59.95,30.31666667
1996,59.931046,30.360478
1997,59.95,30.31666667
1998,59.95,30.31666667
1999,59.97293924,30.22063694
2000,47.3846,8.5316
2001,59.931046,30.360478
2002,59.931046,30.360478
2003,59.95,30.31666667
2004,59.931046,30.360478
2005,59.95,30.3167
2006,59.95,30.3167
2007,59.931046,30.360478
2008,59.9342802,30.3350986
2009,59.79968443,30.27239799
2010,59.95,30.3167
2011,52.2789,8.0431
2012,59.79979236,30.27277824
2013,59.79976426,30.27364476
2014,52.2789,8.0431
2015,59.9342802,30.3350986
2016,59.7981,30.2682
2017,59.93428,30.335099
2018,59.94567,30.26498
2019,59.93371,30.3446
2020,59.9342802,30.3350986
2021,59.9342802,30.3350986
2022,59.931046,30.360478
2023,59.97293924,30.22063694
2024,59.97293924,30.22063694
2025,59.97293924,30.22063694
2026,59.97293924,30.22063694
2027,59.931046,30.360478
2028,59.931046,30.360478
2029,59.79737816,30.26769356
2030,59.95,30.3167
2031,59.95,30.31666667
2032,59.9342802,30.3350986
2033,59.9342802,30.3350986
2034,59.9342802,30.3350986
2035,59.931046,30.360478
2036,59.9342802,30.3350986
2037,59.9304967,30.31905386
2038,60.05854511,30.46959911
2039,55.85064987,37.57324219
2040,59.931046,30.360478
2041,59.9342802,30.3350986
2042,42.5355,-83.1511
2043,55.85064987,37.57324219
2044,59.9342802,30.3350986
2045,59.94418,30.35849
2046,59.931046,30.360478
2047,59.71583333,30.39555556
2048,59.93902778,30.31577778
2049,59.9342802,30.3350986
2050,59.931046,30.360478
2051,59.9342802,30.3350986
2052,59.931046,30.360478
2053,60.16278662,29.85579975
2054,43.40200356,39.95575496
2055,59.931046,30.360478
2056,59.97293924,30.22063694
2057,-6.19273,106.82253
2058,59.9342802,30.3350986
2059,47.23333333,39.71666667
2060,59.860297,30.471759
2061,59.931046,30.360478
2062,60.1547,30.5253
2063,55.75697,37.61502
2064,59.84255,30.31827
2065,24.3667,88.6
2066,39.1667,-3.01667
2067,59.931046,30.360478
2068,59.931046,30.360478
2069,59.97301135,30.22032022
2070,59.95,30.3167
2071,59.97,30.26
2072,49.7,7.3
2073,59.79968443,30.27239799
2074,60.1547,30.5253
2075,55.75,37.61666694
2076,65.94647178,71.015625
2077,55.81769,37.44055
2078,60.1547,30.5253
2079,59.9423714,30.3773269
2080,56.5,84.9667
2081,60.16278662,29.85579975
2082,55.85064987,37.57324219
2083,59.66183664,29.40544628
2084,51.528332,-0.1272726
2085,55.82018,37.83467
2086,6.53751164,3.27825814
2087,55.81769,37.44055
2088,59.94,30.32861111
2089,47.20833333,39.74166667
2090,47.20833333,39.74166667
2091,59.94875278,30.32740556
2092,55.81769,37.44055
2093,59.94106964,30.31482706
2094,59.931046,30.360478
2095,47.20833333,39.74166667
2096,-6.91278,107.606
2097,51.0,10.0
2098,59.931046,30.360478
2099,59.931046,30.360478
2100,59.79976426,30.27364476
2101,47.23333333,39.71666667
2102,47.20833333,39.74166667
2103,25.8081,-80.3533
2104,24.7317276,90.4108981
2105,59.95,30.31666667
2106,55.81769,37.44055
2107,59.94106964,30.31482706
2108,60.0404798,30.3464794
2109,59.94106964,30.31482706
2110,59.93222222,30.325
2111,59.84255,30.31827
2112,59.9304967,30.31905386
2113,59.94106964,30.31482706
2114,55.7522,37.6156
2115,55.81769,37.44055
2116,59.931046,30.360478
2117,59.931046,30.360478
2118,55.75697,37.61502
2119,59.95475242,30.37301302
2120,55.81769,37.44055
2121,59.931046,30.360478
2122,55.81769,37.44055
2123,33.76948821,-118.19247388
2124,59.931046,30.360478
2125,56.3274219,44.0021579
2126,59.99922167,30.35570167
2127,55.70733636,37.53908157
2128,29.34940409,-98.54015825
2129,59.931046,30.360478
2130,59.94106964,30.31482706
2131,55.81769,37.44055
2132,59.94106964,30.31482706
2133,59.91348258,30.32047611
2134,59.94,30.32861111
2135,59.91123229,30.2673079
2136,59.94106964,30.31482706
2137,59.931046,30.360478
2138,59.94106964,30.31482706
2139,59.91137362,30.26728897
2140,59.91182659,30.26720968
2141,59.91109445,30.26697068
2142,59.931046,30.360478
2143,55.82018,37.83467
2144,59.931046,30.360478
